"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"40","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","5th juvenile","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.093,0.015,NA,NA,"ml g-1 h-1",6,NA,"",NA,NA,NA,NA,16,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab 5th juvenile oxygen consumption salinity",0.078,0.108,0.078,0.108,0.093,0.102,-0.092373320131015,0.0571584138399486,-0.268263986594679,0.149531733970964,0.911764705882353,1.05882352941176,0.764705882352941,0.147058823529412,16
"41","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","5th juvenile","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.102,0.026,NA,NA,"ml g-1 h-1",8,NA,"",NA,NA,NA,NA,32,10,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab 5th juvenile oxygen consumption temperature",0.076,0.128,0.076,0.128,0.102,0.157,-0.431272992064037,-0.204215541428691,-0.725512465061977,0.227057450635346,0.64968152866242,0.815286624203822,0.484076433121019,0.165605095541401,10
"42","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","5th juvenile","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.157,0.01,NA,NA,"ml g-1 h-1",6,NA,"",NA,NA,NA,NA,32,20,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab 5th juvenile oxygen consumption temperature",0.147,0.167,0.147,0.167,0.157,0.157,0,0.061748007068447,-0.0658132185695719,0.061748007068447,1,1.06369426751592,0.936305732484076,0.0636942675159236,20
"43","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","Adult","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.028,0.004,NA,NA,"ml g-1 h-1",4,NA,"",NA,NA,NA,NA,32,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab Adult oxygen consumption salinity",0.024,0.032,0.024,0.032,0.028,0.028,0,0.133531392624523,-0.154150679827258,0.133531392624523,1,1.14285714285714,0.857142857142857,0.142857142857143,32
"44","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","Adult","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.023,0.005,NA,NA,"ml g-1 h-1",4,NA,"",NA,NA,NA,NA,24,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab Adult oxygen consumption salinity",0.018,0.028,0.018,0.028,0.023,0.028,-0.196710294246054,0,-0.441832752279039,0.196710294246054,0.821428571428571,1,0.642857142857143,0.178571428571429,24
"45","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","Adult","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.026,0.003,NA,NA,"ml g-1 h-1",3,NA,"",NA,NA,NA,NA,16,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab Adult oxygen consumption salinity",0.023,0.029,0.023,0.029,0.026,0.028,-0.074107972153722,0.03509131981127,-0.196710294246054,0.109199291964992,0.928571428571428,1.03571428571429,0.821428571428571,0.107142857142857,16
"46","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","Adult","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.028,0.004,NA,NA,"ml g-1 h-1",4,NA,"",NA,NA,NA,NA,32,10,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab Adult oxygen consumption temperature",0.024,0.032,0.024,0.032,0.028,0.06,-0.762140052046897,-0.628608659422374,-0.916290731874155,0.133531392624523,0.466666666666667,0.533333333333333,0.4,0.0666666666666667,10
"47","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","Adult","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.06,0.01,NA,NA,"ml g-1 h-1",4,NA,"",NA,NA,NA,NA,32,20,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab Adult oxygen consumption temperature",0.05,0.07,0.05,0.07,0.06,0.06,0,0.154150679827258,-0.182321556793955,0.154150679827258,1,1.16666666666667,0.833333333333333,0.166666666666667,20
"48","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","megalopa","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.99,0.106,NA,NA,"ml g-1 h-1",10,NA,"",NA,NA,NA,NA,32,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab megalopa oxygen consumption salinity",0.884,1.096,0.884,1.096,0.99,1.06,-0.0683192439774773,0.033398280401848,-0.181567124468469,0.101717524379325,0.933962264150943,1.03396226415094,0.833962264150943,0.1,32
"49","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","megalopa","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",1.06,0.051,NA,NA,"ml g-1 h-1",10,NA,"",NA,NA,NA,NA,24,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab megalopa oxygen consumption salinity",1.009,1.111,1.009,1.111,1.06,1.06,0,0.0469916025335171,-0.0493091667525038,0.0469916025335171,1,1.04811320754717,0.95188679245283,0.0481132075471697,24
"50","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","megalopa","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",1.057,0.06,NA,NA,"ml g-1 h-1",10,NA,"",NA,NA,NA,NA,16,10,NA,"",NA,"","salinity","","","","multi-level anova","Brown and  Terwilliger 1999 Dungeness crab megalopa oxygen consumption salinity",0.997,1.117,0.997,1.117,1.057,1.06,-0.00283420123587525,0.0523776119630879,-0.0612734171442747,0.0552118131989632,0.997169811320755,1.05377358490566,0.940566037735849,0.0566037735849058,16
"51","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","megalopa","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",0.99,0.106,NA,NA,"ml g-1 h-1",10,NA,"",NA,NA,NA,NA,32,10,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab megalopa oxygen consumption temperature",0.884,1.096,0.884,1.096,0.99,1.676,-0.526460337913393,-0.424742813534067,-0.639708218404385,0.101717524379325,0.590692124105012,0.653937947494033,0.527446300715991,0.0632458233890215,10
"52","Dungeness crab","Cancer","magister","temperature","Brown and  Terwilliger",1999,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","","Single species lab study (one species in paper)","","Makes CaCO3","megalopa","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Table 1",1.676,0.171,NA,NA,"ml g-1 h-1",9,NA,"",NA,NA,NA,NA,32,20,NA,"",NA,"","temperature","","","","anova","Brown and  Terwilliger 1999 Dungeness crab megalopa oxygen consumption temperature",1.505,1.847,1.505,1.847,1.676,1.676,0,0.0971526991572116,-0.107617103859052,0.0971526991572116,1,1.10202863961814,0.897971360381862,0.102028639618138,20
"53","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","carbon uptake rate as photosynthesis","rate","metabolic rate","ability_productivity_growth_survival","positive",30,"Days","",20.09367681,5.433255269,NA,NA,"_mol g-1 dw h-1",3,8.05,"",NA,NA,500,500,NA,12,NA,"",NA,"","CO2","","estamated pH from other studies","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult carbon uptake rate as photosynthesis CO2",14.660421541,25.526932079,14.660421541,25.526932079,20.09367681,27.02576112,-0.296385347675821,-0.057056471900324,-0.611639076133804,0.239328875775497,0.743500866479945,0.944540727850554,0.542461005109336,0.201039861370609,500
"54","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","carbon uptake rate as photosynthesis","rate","metabolic rate","ability_productivity_growth_survival","positive",30,"Days","",27.02576112,4.871194379,NA,NA,"_mol g-1 dw h-1",3,7.54,"",NA,NA,1500,1500,NA,12,NA,"",NA,"","CO2","","estamated pH from other studies","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult carbon uptake rate as photosynthesis CO2",22.154566741,31.896955499,22.154566741,31.896955499,27.02576112,27.02576112,0,0.165720039652443,-0.198746878032047,0.165720039652443,1,1.18024263432844,0.819757365671557,0.180242634328443,1500
"55","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","carbon uptake rate as photosynthesis","rate","metabolic rate","ability_productivity_growth_survival","negative",30,"Days","",20.09367681,5.433255269,NA,NA,"_mol g-1 dw h-1",3,NA,"",NA,NA,500,500,NA,12,NA,"",NA,"","temperature","","","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult carbon uptake rate as photosynthesis temperature",14.660421541,25.526932079,14.660421541,25.526932079,20.09367681,20.09367681,0,0.239328875775497,-0.315253728457982,0.239328875775497,1,1.27039627044743,0.729603729552571,0.270396270447429,12
"56","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","carbon uptake rate as photosynthesis","rate","metabolic rate","ability_productivity_growth_survival","negative",30,"Days","",12.22482436,1.31147541,NA,NA,"_mol g-1 dw h-1",3,NA,"",NA,NA,500,500,NA,15,NA,"",NA,"","temperature","","","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult carbon uptake rate as photosynthesis temperature",10.91334895,13.53629977,10.91334895,13.53629977,12.22482436,20.09367681,-0.49693651102757,-0.395030230257645,-0.610418464759988,0.101906280769925,0.608391608743109,0.673659674035536,0.543123543450682,0.0652680652924267,15
"57","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","size at 4 weeks","biomass","growth","ability_productivity_growth_survival","no diff",30,"Days","",11.80327869,0.655737705,NA,NA,"g",3,8.05,"",NA,NA,500,500,NA,12,NA,"",NA,"","CO2","","estamated pH from other studies","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult size at 4 weeks CO2",11.147540985,12.459016395,11.147540985,12.459016395,11.80327869,11.80327869,0,0.0540672212702758,-0.0571584138399486,0.0540672212702758,1,1.05555555555556,0.944444444444444,0.0555555555555556,500
"58","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","size at 4 weeks","biomass","growth","ability_productivity_growth_survival","no diff",30,"Days","",11.43606557,0.891803279,NA,NA,"g",3,7.54,"",NA,NA,1500,1500,NA,12,NA,"",NA,"","CO2","","estamated pH from other studies","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult size at 4 weeks CO2",10.544262291,12.327868849,10.544262291,12.327868849,11.43606557,11.80327869,-0.031605339870033,0.0434851115341535,-0.112795494657471,0.0750904514041865,0.968888888448333,1.04444444402083,0.893333332875833,0.0755555555724998,1500
"59","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","size at 4 weeks","biomass","growth","ability_productivity_growth_survival","negative",30,"Days","",11.80327869,0.655737705,NA,NA,"g",3,NA,"",NA,NA,500,500,NA,12,NA,"",NA,"","temperature","","","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult size at 4 weeks temperature",11.147540985,12.459016395,11.147540985,12.459016395,11.80327869,11.80327869,0,0.0540672212702758,-0.0571584138399486,0.0540672212702758,1,1.05555555555556,0.944444444444444,0.0555555555555556,12
"60","Canopy-forming Kelp","Macrocystis","pyrifera","pH","Brown et al",2014,"Algae","Phaeophyceae","Laminariales","Point Loma kelp forest, San Diego, CA, Eastern Pacific","Several single species lab studies","Eastern and SW Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","sporophyte stage","size at 4 weeks","biomass","growth","ability_productivity_growth_survival","negative",30,"Days","",7.003278689,0.839344262,NA,NA,"g",3,NA,"",NA,NA,500,500,NA,15,NA,"",NA,"","temperature","","","webplotdigitizer","anova","Brown et al 2014 Canopy-forming Kelp Adult size at 4 weeks temperature",6.163934427,7.842622951,6.163934427,7.842622951,7.003278689,11.80327869,-0.521998924421232,-0.408804009475686,-0.649662068620207,0.113194914945546,0.593333333299444,0.664444444376667,0.522222222222222,0.0711111110772222,15
